url,img_desc,img_url,apartado,lote,descripcion
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18442/26a-subasta-online-24-05-16,"['1 Peseta. Castelltersol (Barcelona), Ay. MBC-', '1 Peseta. Castelltersol (Barcelona), Ay. MBC-']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27036_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27036_b.jpg']",BILLETES LOCALES,Lot 250,"1 Peseta. Castelltersol (Barcelona), Ay. MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18443/26a-subasta-online-24-05-16,"['Ciudad Real, C.M. Lote de 2 billetes. 25 y 50 Céntimos...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26961_a.jpg'],BILLETES LOCALES,Lot 251,"Ciudad Real, C.M. Lote de 2 billetes. 25 y 50 Céntimos. 1937. Serie D y A. Ligera rotura en el de 50 Céntimos. Muy escaso. MBC- a BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18444/26a-subasta-online-24-05-16,"['1 Peseta. Denia (Alicante), C.E. 26 Septiembre 1936...', '1 Peseta. Denia (Alicante), C.E. 26 Septiembre 1936...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26962_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26962_b.jpg']",BILLETES LOCALES,Lot 252,"1 Peseta. Denia (Alicante), C.E. 26 Septiembre 1936. Con tampón en tinta roja. Roturas y celo, si no BC-. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18445/26a-subasta-online-24-05-16,"['25 Céntimos. Esparraguera (Barcelona), C...', '25 Céntimos. Esparraguera (Barcelona), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27069_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27069_b.jpg']",BILLETES LOCALES,Lot 253,"25 Céntimos. Esparraguera (Barcelona), C.M. 0,25 Ptas. Marzo 1937. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18446/26a-subasta-online-24-05-16,"['25 Céntimos. Esparraguera (Barcelona), C...', '25 Céntimos. Esparraguera (Barcelona), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27070_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27070_b.jpg']",BILLETES LOCALES,Lot 254,"25 Céntimos. Esparraguera (Barcelona), C.M. Error 0,25 Cts. en anv. Septiembre 1937. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18447/26a-subasta-online-24-05-16,"['1 Peseta. Esplugas de Francolí (Tarragona)...', '1 Peseta. Esplugas de Francolí (Tarragona)...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27032_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27032_b.jpg']",BILLETES LOCALES,Lot 255,"1 Peseta. Esplugas de Francolí (Tarragona). Mayo 1937. Sucio, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18448/26a-subasta-online-24-05-16,"[""1 Peseta. L'Estany (Barcelona), C.M. Sucio, si no BC"", ""1 Peseta. L'Estany (Barcelona), C.M. Sucio, si no BC""]","['http://subastas.numismaticaycoleccionismo.es/imagenes/27033_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27033_b.jpg']",BILLETES LOCALES,Lot 256,"1 Peseta. L'Estany (Barcelona), C.M. Sucio, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18449/26a-subasta-online-24-05-16,"['10 Céntimos. Figueres (Gerona), Ay. 30 Noviembre 1937...', '10 Céntimos. Figueres (Gerona), Ay. 30 Noviembre 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27031_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27031_b.jpg']",BILLETES LOCALES,Lot 257,"10 Céntimos. Figueres (Gerona), Ay. 30 Noviembre 1937. MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18450/26a-subasta-online-24-05-16,"['1 Peseta. Figueres (Gerona), C.M. 31 Mayo 1937...', '1 Peseta. Figueres (Gerona), C.M. 31 Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27030_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27030_b.jpg']",BILLETES LOCALES,Lot 258,"1 Peseta. Figueres (Gerona), C.M. 31 Mayo 1937. Serie A. Resello para circular como 50 Céntimos. Doblez muy pronunciado en cuatro partes con alguna grieta, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18451/26a-subasta-online-24-05-16,"['50 Céntimos. Fonollosa (Barcelona), S. A...', '50 Céntimos. Fonollosa (Barcelona), S. A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27034_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27034_b.jpg']",BILLETES LOCALES,Lot 259,"50 Céntimos. Fonollosa (Barcelona), S. A. Carles Marx. Con tampón en rev. Cartulina. Raro. BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18452/26a-subasta-online-24-05-16,"['1 Peseta. Girona, C.M. Abril 1937. Serie A...', '1 Peseta. Girona, C.M. Abril 1937. Serie A...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27028_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27028_b.jpg']",BILLETES LOCALES,Lot 260,"1 Peseta. Girona, C.M. Abril 1937. Serie A. Con sello en seco. MBC/MBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18453/26a-subasta-online-24-05-16,"['Girona, Ay. Lote de 2 billetes. 0,25 y 0,50 Pesetas...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27029_a.jpg'],BILLETES LOCALES,Lot 261,"Girona, Ay. Lote de 2 billetes. 0,25 y 0,50 Pesetas. 25 Junio 1937. Doblez muy pronunciado en el de 0,25, si no MBC-/BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18454/26a-subasta-online-24-05-16,"['1 Peseta. Gironella (Barcelona), C.M. 7 Mayo 1937...', '1 Peseta. Gironella (Barcelona), C.M. 7 Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27027_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27027_b.jpg']",BILLETES LOCALES,Lot 262,"1 Peseta. Gironella (Barcelona), C.M. 7 Mayo 1937. Con sello en seco. BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18455/26a-subasta-online-24-05-16,"['Granollers (Barcelona), C.M. 1 Junio 1937...', 'Granollers (Barcelona), C.M. 1 Junio 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27026_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27026_b.jpg']",BILLETES LOCALES,Lot 263,"Granollers (Barcelona), C.M. 1 Junio 1937. Serie C. Grieta por doblez, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18456/26a-subasta-online-24-05-16,"['5 Céntimos. Graus (Huesca), C.M. 28 Agosto 1937...', '5 Céntimos. Graus (Huesca), C.M. 28 Agosto 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26963_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26963_b.jpg']",BILLETES LOCALES,Lot 264,"5 Céntimos. Graus (Huesca), C.M. 28 Agosto 1937. MBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18457/26a-subasta-online-24-05-16,"['50 Céntimos. Guadix (Granada), C.M. 15 Enero 1938...', '50 Céntimos. Guadix (Granada), C.M. 15 Enero 1938...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27068_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27068_b.jpg']",BILLETES LOCALES,Lot 265,"50 Céntimos. Guadix (Granada), C.M. 15 Enero 1938. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18458/26a-subasta-online-24-05-16,"['25 Céntimos. Híjar (Teruel), C.O. Mantiene celo por rotura en rev...', '25 Céntimos. Híjar (Teruel), C.O. Mantiene celo por rotura en rev...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26964_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26964_b.jpg']",BILLETES LOCALES,Lot 266,"25 Céntimos. Híjar (Teruel), C.O. Mantiene celo por rotura en rev., si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18459/26a-subasta-online-24-05-16,"['50 Céntimos. Horts del Llobregat (Barcelona), Ay...', '50 Céntimos. Horts del Llobregat (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27025_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27025_b.jpg']",BILLETES LOCALES,Lot 267,"50 Céntimos. Horts del Llobregat (Barcelona), Ay. 11 Junio 1937. Serie D. Rotura central y sucio, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18460/26a-subasta-online-24-05-16,"['50 Céntimos. Hostoles (Gerona), Ay. 1 Mayo 1937...', '50 Céntimos. Hostoles (Gerona), Ay. 1 Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27024_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27024_b.jpg']",BILLETES LOCALES,Lot 268,"50 Céntimos. Hostoles (Gerona), Ay. 1 Mayo 1937. Serie A. Rotura central por doblez, si no BC-. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18461/26a-subasta-online-24-05-16,"['Igualada (Barcelona), Ay. Lote de 3 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/27023_a.jpg'],BILLETES LOCALES,Lot 269,"Igualada (Barcelona), Ay. Lote de 3 billetes. 10, 25 y 50 Céntimos. Cartón. Algo sucios, si no MBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18462/26a-subasta-online-24-05-16,"['50 Céntimos. La Jonquera (Gerona), Ay. 21 Marzo 1937...', '50 Céntimos. La Jonquera (Gerona), Ay. 21 Marzo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27022_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27022_b.jpg']",BILLETES LOCALES,Lot 270,"50 Céntimos. La Jonquera (Gerona), Ay. 21 Marzo 1937. Serie A. Sello en seco. Sucio, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18463/26a-subasta-online-24-05-16,"['25 Céntimos. Llorenç de Morunys (Lérida), Ay...', '25 Céntimos. Llorenç de Morunys (Lérida), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27021_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27021_b.jpg']",BILLETES LOCALES,Lot 271,"25 Céntimos. Llorenç de Morunys (Lérida), Ay. 21 Julio 1937. Tampón en tinta roja. Dobledo en cuatro partes, si no BC. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18464/26a-subasta-online-24-05-16,['Madrigalejo (Cáceres). Panadería Manuela Melchor...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/27077_a.jpg'],BILLETES LOCALES,Lot 272,Madrigalejo (Cáceres). Panadería Manuela Melchor. Lote de 3 vales de pan. Uno con firma en rev. MBC+/MBC
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18465/26a-subasta-online-24-05-16,"['50 Céntimos. Manlleu (Barcelona), C.M. 1 Mayo 1937...', '50 Céntimos. Manlleu (Barcelona), C.M. 1 Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27017_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27017_b.jpg']",BILLETES LOCALES,Lot 273,"50 Céntimos. Manlleu (Barcelona), C.M. 1 Mayo 1937. Sello en seco. Escaso. BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18466/26a-subasta-online-24-05-16,"['Manresa (Barcelona), C.M. Lote de 2 billetes...', 'Manresa (Barcelona), C.M. Lote de 2 billetes...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27020_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27020_b.jpg']",BILLETES LOCALES,Lot 274,"Manresa (Barcelona), C.M. Lote de 2 billetes. 10 y 15 Céntimos. Serie C. Cartulina. Algo sucios, si no MBC-/BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18467/26a-subasta-online-24-05-16,"['50 Céntimos. Manresa (Barcelona), C.M. Serie C...', '50 Céntimos. Manresa (Barcelona), C.M. Serie C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27019_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27019_b.jpg']",BILLETES LOCALES,Lot 275,"50 Céntimos. Manresa (Barcelona), C.M. Serie C. Sucio, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18468/26a-subasta-online-24-05-16,"['1 Peseta. Manresa (Barcelona), C.M. Serie C...', '1 Peseta. Manresa (Barcelona), C.M. Serie C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27018_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27018_b.jpg']",BILLETES LOCALES,Lot 276,"1 Peseta. Manresa (Barcelona), C.M. Serie C. EBC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18469/26a-subasta-online-24-05-16,"['25 Céntimos. El Masnou (Barcelona), C.M...', '25 Céntimos. El Masnou (Barcelona), C.M...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27016_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27016_b.jpg']",BILLETES LOCALES,Lot 277,"25 Céntimos. El Masnou (Barcelona), C.M. Serie A. Sello en seco. Sucio, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18470/26a-subasta-online-24-05-16,"['25 Céntimos. Monistrol de Bages (Barcelona), Ay...', '25 Céntimos. Monistrol de Bages (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26970_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26970_b.jpg']",BILLETES LOCALES,Lot 278,"25 Céntimos. Monistrol de Bages (Barcelona), Ay. Tampón en reverso. Muesca en margen, si no BC. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18471/26a-subasta-online-24-05-16,"['50 Céntimos. Monistrol de Bages (Barcelona), Ay...', '50 Céntimos. Monistrol de Bages (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26969_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26969_b.jpg']",BILLETES LOCALES,Lot 279,"50 Céntimos. Monistrol de Bages (Barcelona), Ay. Muy escaso así. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18472/26a-subasta-online-24-05-16,"['1 Peseta. Monistrol de Bages (Barcelona), Ay...', '1 Peseta. Monistrol de Bages (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26968_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26968_b.jpg']",BILLETES LOCALES,Lot 280,"1 Peseta. Monistrol de Bages (Barcelona), Ay. Muy escaso así. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18473/26a-subasta-online-24-05-16,"['25 Céntimos. Montcada i Reixac (Barcelona), Ay...', '25 Céntimos. Montcada i Reixac (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26971_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26971_b.jpg']",BILLETES LOCALES,Lot 281,"25 Céntimos. Montcada i Reixac (Barcelona), Ay. Mayo 1937. EBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18474/26a-subasta-online-24-05-16,"['1 Peseta. Mora de Ebro (Tarragona), Ay. 10 Junio 1937...', '1 Peseta. Mora de Ebro (Tarragona), Ay. 10 Junio 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26972_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26972_b.jpg']",BILLETES LOCALES,Lot 282,"1 Peseta. Mora de Ebro (Tarragona), Ay. 10 Junio 1937. Serie B. Celo en reverso por doblez, si no BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18475/26a-subasta-online-24-05-16,"['1 Peseta. Navás (Barcelona), Ay. Junio 1937...', '1 Peseta. Navás (Barcelona), Ay. Junio 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26973_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26973_b.jpg']",BILLETES LOCALES,Lot 283,"1 Peseta. Navás (Barcelona), Ay. Junio 1937. MBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18476/26a-subasta-online-24-05-16,"['50 Céntimos. Ódena (Barcelona), Ay. Tampón y numeración en rev...', '50 Céntimos. Ódena (Barcelona), Ay. Tampón y numeración en rev...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26984_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26984_b.jpg']",BILLETES LOCALES,Lot 284,"50 Céntimos. Ódena (Barcelona), Ay. Tampón y numeración en rev. Cartón. Algo sucio, si no MBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18477/26a-subasta-online-24-05-16,"['1 Peseta. Olot (Gerona), C.M. 23 Junio 1937...', '1 Peseta. Olot (Gerona), C.M. 23 Junio 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26985_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26985_b.jpg']",BILLETES LOCALES,Lot 285,"1 Peseta. Olot (Gerona), C.M. 23 Junio 1937. Serie B. Pico faltado y sucio, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18478/26a-subasta-online-24-05-16,"['25 Céntimos. Olván (Barcelona), Ay. BC...', '25 Céntimos. Olván (Barcelona), Ay. BC...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26974_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26974_b.jpg']",BILLETES LOCALES,Lot 286,"25 Céntimos. Olván (Barcelona), Ay. BC. BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18479/26a-subasta-online-24-05-16,"['1 Peseta. Palamós (Gerona), Ay. 11 Mayo 1937...', '1 Peseta. Palamós (Gerona), Ay. 11 Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26986_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26986_b.jpg']",BILLETES LOCALES,Lot 287,"1 Peseta. Palamós (Gerona), Ay. 11 Mayo 1937. Serie B. Sucio y roturas, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18480/26a-subasta-online-24-05-16,"['5 Céntimos. Premiá de Mar (Barcelona), Ay...', '5 Céntimos. Premiá de Mar (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26975_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26975_b.jpg']",BILLETES LOCALES,Lot 288,"5 Céntimos. Premiá de Mar (Barcelona), Ay. Septiembre 1937. BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18481/26a-subasta-online-24-05-16,"['1 Peseta. Pulpí (Almería), C.M. 25 Agosto 1937...', '1 Peseta. Pulpí (Almería), C.M. 25 Agosto 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/27067_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27067_b.jpg']",BILLETES LOCALES,Lot 289,"1 Peseta. Pulpí (Almería), C.M. 25 Agosto 1937. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18482/26a-subasta-online-24-05-16,"['1 Peseta. Ripoll (Gerona), Ay. Octubre 1937...', '1 Peseta. Ripoll (Gerona), Ay. Octubre 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26989_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26989_b.jpg']",BILLETES LOCALES,Lot 290,"1 Peseta. Ripoll (Gerona), Ay. Octubre 1937. Sello en seco. MBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18483/26a-subasta-online-24-05-16,"['1 Peseta. Ribes de Freser (Gerona), C.M. Mayo 1937...', '1 Peseta. Ribes de Freser (Gerona), C.M. Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26976_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26976_b.jpg']",BILLETES LOCALES,Lot 291,"1 Peseta. Ribes de Freser (Gerona), C.M. Mayo 1937. Papel pegado de época por roturas, si no RC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18484/26a-subasta-online-24-05-16,"['1 Peseta. Ripoll del Valles (Barcelona), Ay...', '1 Peseta. Ripoll del Valles (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26978_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26978_b.jpg']",BILLETES LOCALES,Lot 292,"1 Peseta. Ripoll del Valles (Barcelona), Ay. 21 Abril 1937. Pegado con celo, si no BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18485/26a-subasta-online-24-05-16,"['50 Céntimos. Roda de Ter (Barcelona), Ay...', '50 Céntimos. Roda de Ter (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26987_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26987_b.jpg']",BILLETES LOCALES,Lot 293,"50 Céntimos. Roda de Ter (Barcelona), Ay. 23 Junio 1937. Sucio, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18486/26a-subasta-online-24-05-16,"['Roses de Llobregat (Barcelona), C.M. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26988_a.jpg'],BILLETES LOCALES,Lot 294,"Roses de Llobregat (Barcelona), C.M. Lote de 2 billetes. Peseta y 2 Pesetas. 20 Mayo 1937. Con sello en seco. El de peseta presenta rotura en margen inferior, si no EBC/MBC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18487/26a-subasta-online-24-05-16,"['25 Céntimos. Riudor de Bages (Barcelona), Ay...', '25 Céntimos. Riudor de Bages (Barcelona), Ay...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26977_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26977_b.jpg']",BILLETES LOCALES,Lot 295,"25 Céntimos. Riudor de Bages (Barcelona), Ay. Julio 1937. Rotura por doblez central, si no BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18488/26a-subasta-online-24-05-16,"['25 Céntimos. Sabadell (Barcelona), Ay. 6 Octubre 1937...', '25 Céntimos. Sabadell (Barcelona), Ay. 6 Octubre 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26980_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26980_b.jpg']",BILLETES LOCALES,Lot 296,"25 Céntimos. Sabadell (Barcelona), Ay. 6 Octubre 1937. SC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18489/26a-subasta-online-24-05-16,"['25 Céntimos. Sallent (Barcelona), C.M. Mayo 1937...', '25 Céntimos. Sallent (Barcelona), C.M. Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26981_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26981_b.jpg']",BILLETES LOCALES,Lot 297,"25 Céntimos. Sallent (Barcelona), C.M. Mayo 1937. Serie A. BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18490/26a-subasta-online-24-05-16,"['25 Céntimos. Segarra de Gaia (Tarragona), C...', '25 Céntimos. Segarra de Gaia (Tarragona), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26979_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26979_b.jpg']",BILLETES LOCALES,Lot 298,"25 Céntimos. Segarra de Gaia (Tarragona), C.M. Septiembre 1937. Serie B. Roturas, si no BC-"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18491/26a-subasta-online-24-05-16,"['1 Peseta. Seguries de Ter (Gerona), Ay. Mayo 1937...', '1 Peseta. Seguries de Ter (Gerona), Ay. Mayo 1937...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26991_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26991_b.jpg']",BILLETES LOCALES,Lot 299,"1 Peseta. Seguries de Ter (Gerona), Ay. Mayo 1937. Con sello en seco. Roturas, si no BC-. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18492/26a-subasta-online-24-05-16,"['Solsona (Lérida), Ay. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26990_a.jpg'],BILLETES LOCALES,Lot 300,"Solsona (Lérida), Ay. Lote de 2 billetes. 50 Céntimos y Peseta. 1 Septiembre 1937. Algo sucios, si no BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18493/26a-subasta-online-24-05-16,"['Tarragona, Ay. Lote de 2 billetes. 25 Céntimos y Peseta...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26992_a.jpg'],BILLETES LOCALES,Lot 301,"Tarragona, Ay. Lote de 2 billetes. 25 Céntimos y Peseta. 18 Mayo 1937. EBC/MBC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18494/26a-subasta-online-24-05-16,['Tárrega (Lérida). Ay. Lote de 3 billetes...'],['http://subastas.numismaticaycoleccionismo.es/imagenes/26993_a.jpg'],BILLETES LOCALES,Lot 302,"Tárrega (Lérida). Ay. Lote de 3 billetes. 25 y 50 Céntimos y Peseta. Junio y Agosto 1937. Los tres con sello en seco. El de 25 Céntimos sucio y con rotura en margen, si no BC-. Los otros dos EBC/MBC+. Escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18495/26a-subasta-online-24-05-16,"['Terrassa (Barcelona), C.M. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26983_a.jpg'],BILLETES LOCALES,Lot 303,"Terrassa (Barcelona), C.M. Lote de 2 billetes. 50 Céntimos y Peseta. Mayo 1937. Con sello en seco. MBC+ a BC+"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18496/26a-subasta-online-24-05-16,"['Torelló (Barcelona), C.M. Lote de 2 billetes...']",['http://subastas.numismaticaycoleccionismo.es/imagenes/26982_a.jpg'],BILLETES LOCALES,Lot 304,"Torelló (Barcelona), C.M. Lote de 2 billetes. 25 Céntimos y Peseta. 1937. Algo sucios, si no MBC- a BC"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18497/26a-subasta-online-24-05-16,"['25 Céntimos. Torralba de Calatrava (C. Real), C...', '25 Céntimos. Torralba de Calatrava (C. Real), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26966_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26966_b.jpg']",BILLETES LOCALES,Lot 305,"25 Céntimos. Torralba de Calatrava (C. Real), C.M. Tampón en reverso. De cartulina. Algo sucio, si no MBC. Muy escaso"
http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18498/26a-subasta-online-24-05-16,"['1 Peseta. Torralba de Calatrava (C. Real), C...', '1 Peseta. Torralba de Calatrava (C. Real), C...']","['http://subastas.numismaticaycoleccionismo.es/imagenes/26965_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26965_b.jpg']",BILLETES LOCALES,Lot 306,"1 Peseta. Torralba de Calatrava (C. Real), C.M. Tampón en reverso. De cartulina. Protura en pico y algo sucio, si no BC+. Raro"
