img_url,lote,url,descripcion,apartado,img_desc,lotehead,precio,numerolote
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26791_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26791_b.jpg']",Lot 88,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18280/26a-subasta-online-24-05-16,"100 Pesetas. Burgos, 21 Noviembre 1936. Serie J. ED.D22A. Rajita en margen y junto al valor der., si no MBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. Burgos, 21 Noviembre 1936. Serie J...', '100 Pesetas. Burgos, 21 Noviembre 1936. Serie J...']",['Lot No 88: 26ª Subasta Online · 24.05.16'],10 €,18280
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26790_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26790_b.jpg']",Lot 89,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18281/26a-subasta-online-24-05-16,"500 Pesetas. Burgos, 21 Noviembre 1936. Serie C. ED.D23A. Escaso. MBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. Burgos, 21 Noviembre 1936. Serie C...', '500 Pesetas. Burgos, 21 Noviembre 1936. Serie C...']",['Lot No 89: 26ª Subasta Online · 24.05.16'],150 €,18281
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26789_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26789_b.jpg']",Lot 90,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18282/26a-subasta-online-24-05-16,"1000 Pesetas. Burgos, 21 Noviembre 1936. Serie A. ED.D24. Márgenes laterales reforzados con celo, si no BC+. Escaso","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. Burgos, 21 Noviembre 1936. Serie A...', '1000 Pesetas. Burgos, 21 Noviembre 1936. Serie A...']",['Lot No 90: 26ª Subasta Online · 24.05.16'],67 €,18282
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26792_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26792_b.jpg']",Lot 91,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18283/26a-subasta-online-24-05-16,"5 Pesetas. Burgos, 18 Julio 1937. Serie A. ED.D25A. Muy buen ejemplar. Muy escaso así. SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. Burgos, 18 Julio 1937. Serie A...', '5 Pesetas. Burgos, 18 Julio 1937. Serie A...']",['Lot No 91: 26ª Subasta Online · 24.05.16'],200 €,18283
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26795_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26795_b.jpg']",Lot 92,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18284/26a-subasta-online-24-05-16,"1 Peseta. Burgos, 12 Octubre 1937. Serie A. ED.D26. SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. Burgos, 12 Octubre 1937. Serie A...', '1 Peseta. Burgos, 12 Octubre 1937. Serie A...']",['Lot No 92: 26ª Subasta Online · 24.05.16'],41 €,18284
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26890_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26890_b.jpg']",Lot 93,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18285/26a-subasta-online-24-05-16,"1 Peseta. Burgos, 12 Octubre 1937. Serie B. ED.D26A. EBC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. Burgos, 12 Octubre 1937. Serie B...', '1 Peseta. Burgos, 12 Octubre 1937. Serie B...']",['Lot No 93: 26ª Subasta Online · 24.05.16'],30 €,18285
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26891_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26891_b.jpg']",Lot 94,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18286/26a-subasta-online-24-05-16,"1 Peseta. Burgos, 12 Octubre 1937. Serie F. ED.D26A. MBC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. Burgos, 12 Octubre 1937. Serie F...', '1 Peseta. Burgos, 12 Octubre 1937. Serie F...']",['Lot No 94: 26ª Subasta Online · 24.05.16'],22 €,18286
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26793_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26793_b.jpg']",Lot 95,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18287/26a-subasta-online-24-05-16,"2 Pesetas. Burgos, 12 Octubre 1937. Serie A. ED.D27. Muy escaso así. SC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['2 Pesetas. Burgos, 12 Octubre 1937. Serie A...', '2 Pesetas. Burgos, 12 Octubre 1937. Serie A...']",['Lot No 95: 26ª Subasta Online · 24.05.16'],190 €,18287
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26877_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26877_b.jpg']",Lot 96,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18288/26a-subasta-online-24-05-16,"2 Pesetas. Burgos, 12 Octubre 1937. Serie B. ED.D27A. Muy escaso. MBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['2 Pesetas. Burgos, 12 Octubre 1937. Serie B...', '2 Pesetas. Burgos, 12 Octubre 1937. Serie B...']",['Lot No 96: 26ª Subasta Online · 24.05.16'],85 €,18288
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26942_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26942_b.jpg']",Lot 97,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18289/26a-subasta-online-24-05-16,"1 Peseta. Burgos, 28 FEBRERO 1938. Serie F. ED.D28A. EBC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. Burgos, 28 FEBRERO 1938. Serie F...', '1 Peseta. Burgos, 28 FEBRERO 1938. Serie F...']",['Lot No 97: 26ª Subasta Online · 24.05.16'],14 €,18289
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26888_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26888_b.jpg']",Lot 98,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18290/26a-subasta-online-24-05-16,"1 Peseta. Burgos, 28 FEBRERO 1938. Serie D. ED.D28A. MBC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. Burgos, 28 FEBRERO 1938. Serie D...', '1 Peseta. Burgos, 28 FEBRERO 1938. Serie D...']",['Lot No 98: 26ª Subasta Online · 24.05.16'],12 €,18290
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26804_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26804_b.jpg']",Lot 99,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18291/26a-subasta-online-24-05-16,"1 Peseta. Burgos, 30 Abril 1938. Serie D. ED.D29A. SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. Burgos, 30 Abril 1938. Serie D...', '1 Peseta. Burgos, 30 Abril 1938. Serie D...']",['Lot No 99: 26ª Subasta Online · 24.05.16'],16 €,18291
['http://subastas.numismaticaycoleccionismo.es/imagenes/26878_a.jpg'],Lot 100,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18292/26a-subasta-online-24-05-16,"2 Pesetas. Burgos, 30 Abril 1938. Lote de 3 billetes. Serie H y Serie M (2). ED.D30A. MBC+/MBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['2 Pesetas. Burgos, 30 Abril 1938. Lote de 3 billetes...']",['Lot No 100: 26ª Subasta Online · 24.05.16'],18 €,18292
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27075_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27075_b.jpg']",Lot 101,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18293/26a-subasta-online-24-05-16,"2 Pesetas. Burgos, 30 Abril 1938. Serie D. ED.D30A. SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['2 Pesetas. Burgos, 30 Abril 1938. Serie D...', '2 Pesetas. Burgos, 30 Abril 1938. Serie D...']",['Lot No 101: 26ª Subasta Online · 24.05.16'],21 €,18293
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26943_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26943_b.jpg']",Lot 102,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18294/26a-subasta-online-24-05-16,"2 Pesetas. Burgos, 30 Abril 1938. Serie E. ED.D30A. SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['2 Pesetas. Burgos, 30 Abril 1938. Serie E...', '2 Pesetas. Burgos, 30 Abril 1938. Serie E...']",['Lot No 102: 26ª Subasta Online · 24.05.16'],20 €,18294
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26794_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26794_b.jpg']",Lot 103,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18295/26a-subasta-online-24-05-16,"2 Pesetas. Burgos, 30 Abril 1938. Serie N. ED.D30A. Pico ligeramente doblado, si no SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['2 Pesetas. Burgos, 30 Abril 1938. Serie N...', '2 Pesetas. Burgos, 30 Abril 1938. Serie N...']",['Lot No 103: 26ª Subasta Online · 24.05.16'],16 €,18295
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26800_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26800_b.jpg']",Lot 104,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18296/26a-subasta-online-24-05-16,"25 Pesetas. Burgos, 20 Mayo 1938. Serie F. ED.D31A. MBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. Burgos, 20 Mayo 1938. Serie F...', '25 Pesetas. Burgos, 20 Mayo 1938. Serie F...']",['Lot No 104: 26ª Subasta Online · 24.05.16'],20 €,18296
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26895_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26895_b.jpg']",Lot 105,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18297/26a-subasta-online-24-05-16,"50 Pesetas. Burgos, 20 Mayo 1938. Serie A. ED.D32. Mantiene apresto. EBC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['50 Pesetas. Burgos, 20 Mayo 1938. Serie A...', '50 Pesetas. Burgos, 20 Mayo 1938. Serie A...']",['Lot No 105: 26ª Subasta Online · 24.05.16'],40 €,18297
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26798_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26798_b.jpg']",Lot 106,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18298/26a-subasta-online-24-05-16,"50 Pesetas. Burgos, 20 Mayo 1938. Serie B. ED.D32A. Manchita de tinta en rev., si no BC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['50 Pesetas. Burgos, 20 Mayo 1938. Serie B...', '50 Pesetas. Burgos, 20 Mayo 1938. Serie B...']",['Lot No 106: 26ª Subasta Online · 24.05.16'],14 €,18298
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26910_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26910_b.jpg']",Lot 107,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18299/26a-subasta-online-24-05-16,"50 Pesetas. Burgos, 20 Mayo 1938. Serie B. ED.D32A. Ligera mancha de tinta, si no BC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['50 Pesetas. Burgos, 20 Mayo 1938. Serie B...', '50 Pesetas. Burgos, 20 Mayo 1938. Serie B...']",['Lot No 107: 26ª Subasta Online · 24.05.16'],12 €,18299
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26796_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26796_b.jpg']",Lot 108,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18300/26a-subasta-online-24-05-16,"100 Pesetas. Burgos, 20 Mayo 1938. Serie G. ED.D33A. Gran ejemplar, manteniendo su apresto. Escaso así. SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. Burgos, 20 Mayo 1938. Serie G...', '100 Pesetas. Burgos, 20 Mayo 1938. Serie G...']",['Lot No 108: 26ª Subasta Online · 24.05.16'],85 €,18300
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26937_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26937_b.jpg']",Lot 109,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18301/26a-subasta-online-24-05-16,"100 Pesetas. Burgos, 20 Mayo 1938. Serie D. ED.D33A. Mantiene apresto. EBC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. Burgos, 20 Mayo 1938. Serie D...', '100 Pesetas. Burgos, 20 Mayo 1938. Serie D...']",['Lot No 109: 26ª Subasta Online · 24.05.16'],30 €,18301
['http://subastas.numismaticaycoleccionismo.es/imagenes/26913_a.jpg'],Lot 110,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18302/26a-subasta-online-24-05-16,"100 Pesetas. Burgos, 20 Mayo 1938. SERIES. Lote de 6 billetes. ED.D33A. Presentan roturas. RC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. Burgos, 20 Mayo 1938. SERIES...']",['Lot No 110: 26ª Subasta Online · 24.05.16'],18 €,18302
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26797_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26797_b.jpg']",Lot 111,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18303/26a-subasta-online-24-05-16,"500 Pesetas. Burgos, 20 Mayo 1938. Serie A. ED.D34. Ligero doblez central, si no SC-. Gran ejemplar que mantiene apresto. Raro así","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. Burgos, 20 Mayo 1938. Serie A...', '500 Pesetas. Burgos, 20 Mayo 1938. Serie A...']",['Lot No 111: 26ª Subasta Online · 24.05.16'],340 €,18303
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26813_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26813_b.jpg']",Lot 112,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18304/26a-subasta-online-24-05-16,"1000 Pesetas. Burgos, 20 Mayo 1938. Serie A. ED.D35. Muy buen ejemplar, con doblez central pero que mantiene apresto. Raro así. EBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. Burgos, 20 Mayo 1938. Serie A...', '1000 Pesetas. Burgos, 20 Mayo 1938. Serie A...']",['Lot No 112: 26ª Subasta Online · 24.05.16'],320 €,18304
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26883_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26883_b.jpg']",Lot 113,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18305/26a-subasta-online-24-05-16,"5 Pesetas. Burgos, 10 Agosto 1938. Serie A. ED.D36. EBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. Burgos, 10 Agosto 1938. Serie A...', '5 Pesetas. Burgos, 10 Agosto 1938. Serie A...']",['Lot No 113: 26ª Subasta Online · 24.05.16'],22 €,18305
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26799_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26799_b.jpg']",Lot 114,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18306/26a-subasta-online-24-05-16,"5 Pesetas. Burgos, 10 Agosto 1938. Serie L. ED.D36A. Escaso así. SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. Burgos, 10 Agosto 1938. Serie L...', '5 Pesetas. Burgos, 10 Agosto 1938. Serie L...']",['Lot No 114: 26ª Subasta Online · 24.05.16'],60 €,18306
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26893_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26893_b.jpg']",Lot 115,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18307/26a-subasta-online-24-05-16,25 Pesetas. 9 Enero 1940. Serie A. ED.D37. MBC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 9 Enero 1940. Serie A. ED.D37...', '25 Pesetas. 9 Enero 1940. Serie A. ED.D37...']",['Lot No 115: 26ª Subasta Online · 24.05.16'],24 €,18307
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26892_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26892_b.jpg']",Lot 116,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18308/26a-subasta-online-24-05-16,"25 Pesetas. 9 Enero 1940. Serie A. ED.D37. Mancha en la parte derecha y ligeras grietas en margen, si no MBC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 9 Enero 1940. Serie A. ED.D37...', '25 Pesetas. 9 Enero 1940. Serie A. ED.D37...']",['Lot No 116: 26ª Subasta Online · 24.05.16'],12 €,18308
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26801_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26801_b.jpg']",Lot 117,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18309/26a-subasta-online-24-05-16,"25 Pesetas. 9 Enero 1940. Serie C. ED.D37A. Doblez horizontal, si no EBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 9 Enero 1940. Serie C. ED.D37A...', '25 Pesetas. 9 Enero 1940. Serie C. ED.D37A...']",['Lot No 117: 26ª Subasta Online · 24.05.16'],75 €,18309
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26802_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26802_b.jpg']",Lot 118,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18310/26a-subasta-online-24-05-16,"50 Pesetas. 9 Enero 1940. Serie B. ED.D38A. Manchas del tiempo en rev., si no MBC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['50 Pesetas. 9 Enero 1940. Serie B. ED.D38A...', '50 Pesetas. 9 Enero 1940. Serie B. ED.D38A...']",['Lot No 118: 26ª Subasta Online · 24.05.16'],20 €,18310
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26803_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26803_b.jpg']",Lot 119,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18311/26a-subasta-online-24-05-16,100 Pesetas. 9 Enero 1940. Serie E. ED.D39A. MBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 9 Enero 1940. Serie E. ED.D39A...', '100 Pesetas. 9 Enero 1940. Serie E. ED.D39A...']",['Lot No 119: 26ª Subasta Online · 24.05.16'],30 €,18311
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26808_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26808_b.jpg']",Lot 120,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18312/26a-subasta-online-24-05-16,500 Pesetas. 9 Enero 1940. Serie A. ED.D41. Buen ejemplar que mantiene apresto. Muy escaso así. EBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. 9 Enero 1940. Serie A. ED.D41...', '500 Pesetas. 9 Enero 1940. Serie A. ED.D41...']",['Lot No 120: 26ª Subasta Online · 24.05.16'],320 €,18312
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26810_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26810_b.jpg']",Lot 121,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18313/26a-subasta-online-24-05-16,"1000 Pesetas. 9 Enero 1940. Serie A. ED.D41. Doblez central pero manteniendo apresto, si no EBC-. Muy buen ejemplar. Escaso así","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 9 Enero 1940. Serie A. ED.D41...', '1000 Pesetas. 9 Enero 1940. Serie A. ED.D41...']",['Lot No 121: 26ª Subasta Online · 24.05.16'],220 €,18313
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26805_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26805_b.jpg']",Lot 122,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18314/26a-subasta-online-24-05-16,1 Peseta. 1 Junio 1940. Sin serie. ED.D42. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 1 Junio 1940. Sin serie. ED.D42...', '1 Peseta. 1 Junio 1940. Sin serie. ED.D42...']",['Lot No 122: 26ª Subasta Online · 24.05.16'],55 €,18314
['http://subastas.numismaticaycoleccionismo.es/imagenes/26879_a.jpg'],Lot 123,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18315/26a-subasta-online-24-05-16,1 Peseta. 4 Septiembre 1940. Serie A. Lote de 2 billetes. ED.D43A. MBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['1 Peseta. 4 Septiembre 1940. Serie A. Lote de 2 billetes...'],['Lot No 123: 26ª Subasta Online · 24.05.16'],18 €,18315
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26806_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26806_b.jpg']",Lot 124,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18316/26a-subasta-online-24-05-16,1 Peseta. 4 Septiembre 1940. Serie B. ED.D43A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 4 Septiembre 1940. Serie B. ED...', '1 Peseta. 4 Septiembre 1940. Serie B. ED...']",['Lot No 124: 26ª Subasta Online · 24.05.16'],26 €,18316
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26912_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26912_b.jpg']",Lot 125,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18317/26a-subasta-online-24-05-16,1 Peseta. 4 Septiembre 1940. Serie D. ED.D43A. MBC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 4 Septiembre 1940. Serie D. ED...', '1 Peseta. 4 Septiembre 1940. Serie D. ED...']",['Lot No 125: 26ª Subasta Online · 24.05.16'],12 €,18317
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26882_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26882_b.jpg']",Lot 126,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18318/26a-subasta-online-24-05-16,5 Pesetas. 4 Septiembre 1940. Serie A. ED.D44. MBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 4 Septiembre 1940. Serie A. ED...', '5 Pesetas. 4 Septiembre 1940. Serie A. ED...']",['Lot No 126: 26ª Subasta Online · 24.05.16'],29 €,18318
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26807_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26807_b.jpg']",Lot 127,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18319/26a-subasta-online-24-05-16,"5 Pesetas. 4 Septiembre 1940. Serie C. ED.D44A. Manchitas del tiempo en rev., si no MBC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 4 Septiembre 1940. Serie C. ED...', '5 Pesetas. 4 Septiembre 1940. Serie C. ED...']",['Lot No 127: 26ª Subasta Online · 24.05.16'],25 €,18319
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26809_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26809_b.jpg']",Lot 128,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18320/26a-subasta-online-24-05-16,"500 Pesetas. 21 Octubre 1940. Sin serie. ED.D45. Arruga propia del papel en la parte derecha, por lo demás SC. Gran ejemplar. Raro así","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. 21 Octubre 1940. Sin serie. ED...', '500 Pesetas. 21 Octubre 1940. Sin serie. ED...']",['Lot No 128: 26ª Subasta Online · 24.05.16'],1600 €,18320
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26876_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26876_b.jpg']",Lot 129,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18321/26a-subasta-online-24-05-16,500 Pesetas. 21 Octubre 1940. Sin serie. ED.D45. Escaso. MBC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. 21 Octubre 1940. Sin serie. ED...', '500 Pesetas. 21 Octubre 1940. Sin serie. ED...']",['Lot No 129: 26ª Subasta Online · 24.05.16'],125 €,18321
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26812_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26812_b.jpg']",Lot 130,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18322/26a-subasta-online-24-05-16,1000 Pesetas. 21 Octubre 1940. Sin serie. ED.D46. Gran ejemplar que mantiene apresto. Raro así. EBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 21 Octubre 1940. Sin serie...', '1000 Pesetas. 21 Octubre 1940. Sin serie...']",['Lot No 130: 26ª Subasta Online · 24.05.16'],290 €,18322
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26880_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26880_b.jpg']",Lot 131,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18323/26a-subasta-online-24-05-16,"5 Pesetas. 13 Febrero 1943. Sin serie. ED.D47. Muescas en margen y mancha, si no MBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 13 Febrero 1943. Sin serie. ED...', '5 Pesetas. 13 Febrero 1943. Sin serie. ED...']",['Lot No 131: 26ª Subasta Online · 24.05.16'],18 €,18323
['http://subastas.numismaticaycoleccionismo.es/imagenes/26881_a.jpg'],Lot 132,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18324/26a-subasta-online-24-05-16,"5 Pesetas. 13 Febrero 1943. Lote de 3 billetes. Serie B, D y J. ED.D47A. Muescas en márgenes y manchas, si no MBC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA",['5 Pesetas. 13 Febrero 1943. Lote de 3 billetes...'],['Lot No 132: 26ª Subasta Online · 24.05.16'],20 €,18324
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26814_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26814_b.jpg']",Lot 133,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18325/26a-subasta-online-24-05-16,5 Pesetas. 13 Febrero 1943. Serie A. ED.D47A. EBC-/MBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 13 Febrero 1943. Serie A. ED.D47A...', '5 Pesetas. 13 Febrero 1943. Serie A. ED.D47A...']",['Lot No 133: 26ª Subasta Online · 24.05.16'],14 €,18325
